src,dst,weight,type
4507,6404,4.151,COLLABORATES
4507,7133,4.376,REFERENCES
4507,7360,0.908,REFERENCES
4507,7801,1.942,COLLABORATES
4507,7849,0.264,COLLABORATES
4507,8813,4.398,COLLABORATES
4507,9761,4.92,CITES
4507,9961,4.509,COLLABORATES
4507,10034,0.361,CITES
4507,10609,0.172,REFERENCES
4507,12232,3.57,COLLABORATES
4507,13008,4.834,COLLABORATES
4507,14551,2.849,REFERENCES
4507,14686,2.422,CITES
4507,15655,0.79,CITES
4507,16590,1.415,CITES
4507,16822,1.816,CITES
4509,4631,1.348,COLLABORATES
4509,4959,2.17,REFERENCES
4509,5775,2.964,COLLABORATES
4509,5846,2.798,CITES
4509,7491,2.819,COLLABORATES
4509,8100,0.368,CITES
4509,8610,3.188,COLLABORATES
4509,8930,2.349,REFERENCES
4509,9310,3.317,COLLABORATES
4509,11082,0.56,CITES
4509,11303,1.053,COLLABORATES
4509,11410,4.833,COLLABORATES
4509,12077,4.683,REFERENCES
4509,12185,4.465,COLLABORATES
4509,12853,1.086,CITES
4509,14752,3.538,CITES
4509,15246,0.541,REFERENCES
4509,16212,3.681,REFERENCES
4509,16221,3.022,REFERENCES
4510,10129,2.75,CITES
4510,14894,3.966,REFERENCES
4510,15508,1.765,COLLABORATES
4510,16786,4.833,COLLABORATES
4510,17183,0.446,CITES
4511,9975,4.051,REFERENCES
4512,10113,3.476,COLLABORATES
4513,4719,3.886,COLLABORATES
4513,5137,1.349,CITES
4513,5484,2.295,CITES
4513,5585,0.717,CITES
4513,6604,2.042,REFERENCES
4513,6668,1.864,REFERENCES
4513,8443,1.734,COLLABORATES
4513,8740,1.541,REFERENCES
4513,9413,3.389,CITES
4513,10075,0.686,COLLABORATES
4513,10521,3.136,CITES
4513,10601,3.41,CITES
4513,11001,0.385,COLLABORATES
4513,12395,2.541,REFERENCES
4513,13276,2.766,CITES
4513,14895,2.677,REFERENCES
4513,15031,2.784,COLLABORATES
4513,15538,2.897,REFERENCES
4513,15580,4.216,CITES
4513,15727,1.214,COLLABORATES
4514,7993,0.755,CITES
4515,5243,0.204,CITES
4515,5534,2.992,REFERENCES
4515,5899,3.07,CITES
4515,6119,2.34,CITES
4515,6263,3.334,COLLABORATES
4515,6434,3.581,CITES
4515,6488,2.502,COLLABORATES
4515,6773,0.885,REFERENCES
4515,7876,1.103,COLLABORATES
4515,8004,1.319,COLLABORATES
4515,8113,1.378,CITES
4515,8206,1.491,REFERENCES
4515,9320,4.21,COLLABORATES
4515,9638,0.584,REFERENCES
4515,10417,0.906,REFERENCES
4515,11398,4.677,CITES
4515,11634,0.442,REFERENCES
4515,11681,0.234,COLLABORATES
4515,11683,1.173,CITES
4515,13470,2.119,COLLABORATES
4515,14406,3.896,REFERENCES
4515,14533,4.296,REFERENCES
4515,14595,4.317,REFERENCES
4515,14819,4.181,COLLABORATES
4515,15610,1.296,REFERENCES
4515,16375,3.55,REFERENCES
4515,16758,0.457,REFERENCES
4516,4698,1.821,CITES
4516,4699,2.435,REFERENCES
4516,4718,1.005,REFERENCES
4516,5136,2.975,COLLABORATES
4516,5205,0.55,REFERENCES
4516,5902,2.966,COLLABORATES
4516,6004,0.733,COLLABORATES
4516,6937,3.589,COLLABORATES
4516,8897,1.265,REFERENCES
4516,9069,1.542,COLLABORATES
4516,9460,1.181,CITES
4516,9512,3.161,COLLABORATES
4516,9764,2.776,REFERENCES
4516,9809,1.356,COLLABORATES
4516,9873,1.716,COLLABORATES
4516,9926,0.66,CITES
4516,10071,4.709,REFERENCES
4516,10132,0.587,CITES
4516,10161,2.414,COLLABORATES
4516,10541,1.259,COLLABORATES
4516,10576,0.355,CITES
4516,11747,1.464,CITES
4516,11754,2.886,REFERENCES
4516,12140,2.015,COLLABORATES
4516,12518,3.004,REFERENCES
4516,12653,0.451,COLLABORATES
4516,13059,4.787,CITES
4516,13763,3.156,REFERENCES
4516,13815,2.935,REFERENCES
4516,13988,2.047,REFERENCES
4516,14187,3.234,REFERENCES
4516,14800,4.597,REFERENCES
4516,14842,4.42,CITES
4516,15752,0.987,REFERENCES
4516,16215,2.271,CITES
4516,16400,4.395,COLLABORATES
4516,17412,1.17,CITES
4517,7246,2.114,CITES
4517,8642,3.61,COLLABORATES
4517,12201,4.519,REFERENCES
4518,8466,1.486,COLLABORATES
4518,12057,3.143,COLLABORATES
4518,17414,0.326,CITES
4519,9963,3.946,COLLABORATES
4519,10709,0.335,REFERENCES
4519,13853,4.707,REFERENCES
4519,15165,3.469,REFERENCES
4519,15338,1.502,CITES
4519,15631,1.972,REFERENCES
4520,7257,2.629,CITES
4520,9818,2.872,CITES
4520,10346,1.552,REFERENCES
4520,10570,1.811,REFERENCES
4520,12545,3.222,REFERENCES
4521,7427,2.913,CITES
4521,10123,3.654,COLLABORATES
4521,10203,1.718,REFERENCES
4521,12868,0.83,CITES
4521,13822,3.468,COLLABORATES
4522,4705,2.538,COLLABORATES
4522,5281,4.372,COLLABORATES
4522,6700,2.749,CITES
4522,7719,3.302,CITES
4522,7721,1.941,COLLABORATES
4522,7917,1.645,REFERENCES
4522,9041,4.855,COLLABORATES
4522,9819,1.442,REFERENCES
4522,11023,4.439,REFERENCES
4522,11440,3.187,CITES
4522,11493,3.385,COLLABORATES
4522,14412,4.809,CITES
4522,14596,4.57,COLLABORATES
4522,14626,1.208,COLLABORATES
4522,15306,0.695,REFERENCES
4522,15510,2.558,COLLABORATES
4522,16154,0.475,REFERENCES
4522,16751,2.282,CITES
4522,16784,0.947,REFERENCES
4522,17160,4.37,CITES
4522,17329,4.311,REFERENCES
4524,9502,0.946,REFERENCES
4524,11241,1.801,COLLABORATES
4524,12603,3.514,CITES
4524,14916,1.31,COLLABORATES
4524,16381,1.56,CITES
4525,4716,2.384,CITES
4525,5241,3.458,REFERENCES
4525,7246,3.845,REFERENCES
4525,8196,4.879,CITES
4525,14771,3.066,COLLABORATES
4525,15964,4.033,REFERENCES
4525,16468,3.642,CITES
4526,10570,2.535,COLLABORATES
4527,4784,2.904,REFERENCES
4527,5594,4.061,REFERENCES
4528,11291,0.716,CITES
4528,12928,0.998,COLLABORATES
4528,13553,0.16,CITES
4529,5629,2.816,COLLABORATES
4529,17119,4.492,REFERENCES
4531,4784,0.771,COLLABORATES
4531,5594,1.97,REFERENCES
4531,7226,1.296,REFERENCES
4531,11149,2.556,CITES
4531,11394,1.208,REFERENCES
4531,11851,4.951,COLLABORATES
4531,12302,3.998,CITES
4531,12826,1.933,CITES
4531,13418,4.543,COLLABORATES
4531,13887,4.921,COLLABORATES
4531,15532,4.032,COLLABORATES
4531,15799,0.232,COLLABORATES
4531,16084,1.185,CITES
4532,8291,0.892,CITES
4533,10203,0.33,REFERENCES
4534,5137,4.383,COLLABORATES
4534,5298,2.845,CITES
4534,5368,3.824,REFERENCES
4534,5597,4.994,COLLABORATES
4534,7796,3.802,REFERENCES
4534,8685,1.838,CITES
4534,8813,4.347,COLLABORATES
4534,9978,1.25,REFERENCES
4534,10464,1.409,REFERENCES
4534,10600,4.545,CITES
4534,14090,4.613,COLLABORATES
4534,14842,2.324,COLLABORATES
4534,14945,3.748,REFERENCES
4534,16765,1.289,REFERENCES
4535,4626,1.965,REFERENCES
4535,6019,4.27,CITES
4535,6686,4.028,COLLABORATES
4535,8900,2.203,COLLABORATES
4535,14023,4.385,REFERENCES
4535,14536,0.403,COLLABORATES
4535,15297,2.096,REFERENCES
4535,16270,1.158,COLLABORATES
4535,16995,4.022,CITES
4536,5464,3.847,CITES
4536,5571,4.91,REFERENCES
4536,5681,4.824,CITES
4536,9195,4.182,COLLABORATES
4536,9697,0.138,REFERENCES
4536,9704,4.598,COLLABORATES
4536,11181,2.662,REFERENCES
4536,11736,3.57,COLLABORATES
4536,12481,3.487,COLLABORATES
4536,13134,3.675,CITES
4536,15963,1.391,CITES
4537,10261,0.598,REFERENCES
4537,13209,3.009,COLLABORATES
4538,10622,2.21,REFERENCES
4539,5808,3.592,CITES
4539,11057,1.332,COLLABORATES
4539,12782,3.231,COLLABORATES
4539,12864,3.816,COLLABORATES
4540,6492,4.267,CITES
4541,4704,4.346,REFERENCES
4541,8142,4.514,REFERENCES
4541,8188,0.786,CITES
4542,5921,0.249,CITES
4542,7270,3.035,COLLABORATES
4542,12178,2.513,COLLABORATES
4542,12808,3.109,CITES
4542,13682,3.56,REFERENCES
4543,4587,1.448,CITES
4543,4588,4.241,REFERENCES
4543,4724,2.012,REFERENCES
4543,4829,1.055,COLLABORATES
4543,4974,4.507,CITES
4543,5076,3.019,CITES
4543,5141,0.256,REFERENCES
4543,5193,3.37,REFERENCES
4543,5310,0.511,CITES
4543,5368,3.434,REFERENCES
4543,5369,2.398,COLLABORATES
4543,5427,1.813,COLLABORATES
4543,5501,0.655,REFERENCES
4543,5509,3.57,COLLABORATES
4543,5609,4.605,REFERENCES
4543,5637,0.89,REFERENCES
4543,5705,1.415,REFERENCES
4543,5966,0.732,COLLABORATES
4543,5979,1.641,REFERENCES
4543,6009,0.312,REFERENCES
4543,6080,3.118,CITES
4543,6184,0.705,REFERENCES
4543,6351,4.063,COLLABORATES
4543,6492,3.997,CITES
4543,6507,0.826,REFERENCES
4543,6544,4.079,REFERENCES
4543,6632,4.586,COLLABORATES
4543,6948,4.18,CITES
4543,7097,3.553,COLLABORATES
4543,7188,1.298,CITES
4543,7192,2.122,COLLABORATES
4543,7241,4.381,COLLABORATES
4543,7364,1.18,CITES
4543,7506,0.313,CITES
4543,7576,4.473,COLLABORATES
4543,7590,1.458,COLLABORATES
4543,7644,4.962,COLLABORATES
4543,7684,2.522,COLLABORATES
4543,7739,3.616,REFERENCES
4543,7751,3.904,COLLABORATES
4543,7754,3.355,COLLABORATES
4543,7892,0.184,REFERENCES
4543,7994,3.813,REFERENCES
4543,7996,4.259,COLLABORATES
4543,8042,4.385,REFERENCES
4543,8074,1.782,COLLABORATES
4543,8145,3.687,CITES
4543,8287,1.395,COLLABORATES
4543,8413,3.159,REFERENCES
4543,8729,3.029,CITES
4543,8757,0.126,CITES
4543,8761,0.359,CITES
4543,8833,4.456,CITES
4543,8854,1.915,COLLABORATES
4543,8859,1.984,COLLABORATES
4543,8909,1.403,COLLABORATES
4543,9031,0.194,CITES
4543,9186,0.827,COLLABORATES
4543,9244,2.504,COLLABORATES
4543,9319,3.47,REFERENCES
4543,9337,4.63,REFERENCES
4543,9396,1.91,REFERENCES
4543,9400,3.517,REFERENCES
4543,9424,2.294,REFERENCES
4543,9516,4.143,CITES
4543,9521,1.507,REFERENCES
4543,9619,4.722,REFERENCES
4543,9761,1.29,REFERENCES
4543,9876,4.232,CITES
4543,9927,4.229,COLLABORATES
4543,9955,0.72,REFERENCES
4543,10228,0.365,COLLABORATES
4543,10260,1.306,COLLABORATES
4543,10267,4.539,REFERENCES
4543,10269,4.623,CITES
4543,10401,0.244,COLLABORATES
4543,10534,2.097,COLLABORATES
4543,10706,4.814,CITES
4543,11014,2.696,COLLABORATES
4543,11020,3.152,REFERENCES
4543,11215,3.131,COLLABORATES
4543,11218,4.403,COLLABORATES
4543,11616,0.287,COLLABORATES
4543,11618,0.8,REFERENCES
4543,11650,1.345,REFERENCES
4543,11722,3.482,COLLABORATES
4543,11804,3.095,CITES
4543,11810,3.386,CITES
4543,11941,4.569,CITES
4543,11972,1.686,COLLABORATES
4543,12031,2.794,CITES
4543,12043,2.031,CITES
4543,12132,2.059,COLLABORATES
4543,12155,3.076,CITES
4543,12202,3.966,COLLABORATES
4543,12350,2.503,REFERENCES
4543,12351,2.548,COLLABORATES
4543,12379,2.394,REFERENCES
4543,12413,1.184,REFERENCES
4543,12507,0.132,REFERENCES
4543,12538,2.464,CITES
4543,12543,3.484,REFERENCES
4543,12561,0.555,REFERENCES
4543,12622,4.89,COLLABORATES
4543,12631,0.603,REFERENCES
4543,12873,1.738,REFERENCES
4543,13034,3.039,REFERENCES
4543,13051,1.987,CITES
4543,13078,4.294,REFERENCES
4543,13381,0.24,CITES
4543,13385,4.108,COLLABORATES
4543,13446,1.927,REFERENCES
4543,13680,1.886,CITES
4543,13707,3.878,REFERENCES
4543,13764,1.582,REFERENCES
4543,13820,4.664,REFERENCES
4543,13831,2.901,CITES
4543,13879,0.99,CITES
4543,14097,4.554,CITES
4543,14162,0.825,COLLABORATES
4543,14204,2.736,REFERENCES
4543,14502,1.894,COLLABORATES
4543,14567,0.837,CITES
4543,14593,2.32,REFERENCES
4543,14606,1.807,CITES
4543,14738,3.481,REFERENCES
4543,14772,2.001,CITES
4543,14775,2.994,COLLABORATES
4543,14823,4.265,REFERENCES
4543,14879,2.503,CITES
4543,14891,4.76,REFERENCES
4543,14895,1.381,COLLABORATES
4543,14953,2.38,COLLABORATES
4543,15184,1.647,COLLABORATES
4543,15522,1.22,CITES
4543,15548,4.888,CITES
4543,15615,0.179,CITES
4543,15671,4.858,CITES
4543,15743,1.908,CITES
4543,15745,4.426,COLLABORATES
4543,15757,4.57,CITES
4543,15865,1.286,REFERENCES
4543,16004,0.766,COLLABORATES
4543,16013,2.083,REFERENCES
4543,16025,0.608,CITES
4543,16153,4.865,REFERENCES
4543,16212,1.685,CITES
4543,16410,0.217,REFERENCES
4543,16412,3.455,REFERENCES
4543,16457,0.542,COLLABORATES
4543,16481,2.554,COLLABORATES
4543,16606,0.968,REFERENCES
4543,16828,4.195,REFERENCES
4543,16835,1.326,COLLABORATES
4543,16925,2.937,COLLABORATES
4543,16945,4.98,COLLABORATES
4543,16966,2.853,COLLABORATES
4543,16985,0.674,CITES
4543,17006,2.005,CITES
4543,17251,3.159,REFERENCES
4543,17408,3.995,REFERENCES
4545,13376,0.543,COLLABORATES
4546,5354,1.91,COLLABORATES
4546,9526,1.152,COLLABORATES
4546,13623,1.747,COLLABORATES
4546,16311,0.152,CITES
4547,4974,3.326,COLLABORATES
4547,9071,0.546,REFERENCES
4547,13751,2.564,CITES
4547,13813,2.043,CITES
4547,14991,2.57,REFERENCES
4548,17341,3.485,COLLABORATES
4549,4755,2.95,CITES
4549,5076,0.982,REFERENCES
4549,9927,4.128,CITES
4549,10193,3.781,CITES
4549,12108,2.539,CITES
4549,12561,0.939,REFERENCES
4549,13831,2.847,CITES
4549,16694,4.386,REFERENCES
4550,12625,3.982,REFERENCES
4552,7701,4.782,REFERENCES
4552,9605,4.42,REFERENCES
4553,7961,3.045,COLLABORATES
4553,11123,1.58,COLLABORATES
4553,11433,1.212,COLLABORATES
4553,16940,4.655,REFERENCES
4554,4595,2.17,COLLABORATES
4554,5410,3.306,REFERENCES
4554,5762,4.767,COLLABORATES
4554,5950,4.246,COLLABORATES
4554,6086,4.475,REFERENCES
4554,6356,1.871,REFERENCES
4554,6821,2.317,REFERENCES
4554,7339,4.61,COLLABORATES
4554,8113,1.395,CITES
4554,8472,3.871,CITES
4554,8635,3.803,CITES
4554,8851,3.092,COLLABORATES
4554,9284,1.066,REFERENCES
4554,9590,0.452,CITES
4554,10124,3.403,REFERENCES
4554,10745,1.92,COLLABORATES
4554,10955,3.442,COLLABORATES
4554,10974,0.725,CITES
4554,11729,2.322,REFERENCES
4554,12481,0.27,REFERENCES
4554,12880,0.109,REFERENCES
4554,13352,2.127,CITES
4554,13991,4.004,COLLABORATES
4554,14517,2.147,REFERENCES
4554,14943,1.114,REFERENCES
4554,15008,2.449,CITES
4554,15154,4.088,CITES
4554,15411,4.56,COLLABORATES
4554,16839,3.831,COLLABORATES
4554,17327,4.568,COLLABORATES
4555,4656,0.879,COLLABORATES
4555,5190,1.025,REFERENCES
4555,5245,4.267,COLLABORATES
4555,5609,4.5,REFERENCES
4555,5647,1.056,CITES
4555,5779,2.122,CITES
4555,6403,1.905,REFERENCES
4555,7730,4.749,REFERENCES
4555,8013,3.816,REFERENCES
4555,9424,0.677,CITES
4555,9521,3.098,COLLABORATES
4555,9626,1.321,REFERENCES
4555,10175,2.378,CITES
4555,11956,1.934,COLLABORATES
4555,12402,3.93,REFERENCES
4555,14305,4.565,REFERENCES
4555,15757,3.503,CITES
4555,15792,1.675,REFERENCES
4555,16672,4.589,COLLABORATES
4556,4896,4.607,CITES
4556,5939,0.949,REFERENCES
4556,6238,0.162,REFERENCES
4556,6319,0.843,REFERENCES
4556,6547,2.263,CITES
4556,7014,1.073,COLLABORATES
4556,7259,0.667,CITES
4556,8229,4.838,CITES
4556,8470,2.736,REFERENCES
4556,8578,2.982,REFERENCES
4556,9194,4.499,CITES
4556,9572,2.276,COLLABORATES
4556,9960,0.719,COLLABORATES
4556,10728,2.365,CITES
4556,12824,0.931,REFERENCES
4556,13749,2.45,COLLABORATES
4556,13820,3.906,REFERENCES
4556,14365,4.34,CITES
4556,15469,0.849,REFERENCES
4556,15852,1.064,CITES
4556,16553,4.765,REFERENCES
4557,5442,2.468,COLLABORATES
4557,7014,3.789,COLLABORATES
4557,7887,2.073,REFERENCES
4557,9112,3.439,CITES
4557,9194,0.916,CITES
4557,14002,3.334,COLLABORATES
4557,16332,1.417,COLLABORATES
4558,4588,1.515,CITES
4558,5500,1.523,REFERENCES
4558,5513,1.919,REFERENCES
4558,6551,4.083,REFERENCES
4558,7262,2.267,COLLABORATES
4558,7366,2.211,REFERENCES
4558,7508,2.455,REFERENCES
4558,7759,0.22,REFERENCES
4558,7954,3.345,CITES
4558,8042,3.445,CITES
4558,8761,3.296,COLLABORATES
4558,8854,1.884,CITES
4558,9250,4.2,CITES
4558,11997,3.671,CITES
4558,12888,1.691,REFERENCES
4558,13167,4.62,COLLABORATES
4558,14520,0.852,REFERENCES
4558,14953,1.302,COLLABORATES
4558,16606,1.15,REFERENCES
4558,16871,3.86,COLLABORATES
4558,16940,3.752,REFERENCES
4559,4595,1.385,REFERENCES
4559,4711,0.329,CITES
4559,4963,4.272,CITES
4559,5520,1.826,REFERENCES
4559,5527,4.579,REFERENCES
4559,5720,3.398,COLLABORATES
4559,5854,3.903,CITES
4559,5975,2.604,REFERENCES
4559,6441,0.693,CITES
4559,6478,3.959,CITES
4559,6620,4.617,CITES
4559,7281,3.943,COLLABORATES
4559,7404,4.529,CITES
4559,7561,1.276,REFERENCES
4559,7721,1.829,CITES
4559,7737,4.672,CITES
4559,7888,1.425,COLLABORATES
4559,8189,0.276,COLLABORATES
4559,8651,4.041,REFERENCES
4559,9284,3.017,CITES
4559,9620,4.797,COLLABORATES
4559,9829,1.485,COLLABORATES
4559,9940,4.85,CITES
4559,9969,0.434,CITES
4559,10571,4.462,REFERENCES
4559,10709,4.318,REFERENCES
4559,10824,2.69,REFERENCES
4559,11899,0.106,COLLABORATES
4559,11987,4.681,CITES
4559,12074,1.52,CITES
4559,12132,2.741,REFERENCES
4559,12817,2.54,COLLABORATES
4559,12958,4.956,REFERENCES
4559,13100,1.967,REFERENCES
4559,13261,1.595,REFERENCES
4559,13504,1.519,REFERENCES
4559,13524,4.663,CITES
4559,14126,4.271,COLLABORATES
4559,14459,1.092,REFERENCES
4559,14747,4.041,REFERENCES
4559,14748,2.809,REFERENCES
4559,15087,2.964,COLLABORATES
4559,15216,1.927,REFERENCES
4559,15757,2.756,COLLABORATES
4559,15859,1.865,CITES
4559,16420,4.603,REFERENCES
4559,17066,3.876,COLLABORATES
4560,8846,3.3,CITES
4560,9114,3.974,CITES
4561,11460,3.221,REFERENCES
4561,12304,0.364,REFERENCES
4561,15133,1.476,REFERENCES
4562,5973,0.784,REFERENCES
4562,6611,4.082,CITES
4562,6886,1.152,CITES
4562,8911,1.205,CITES
4562,9673,0.609,CITES
4562,13731,3.377,CITES
4563,10911,3.801,REFERENCES
4563,10912,4.825,REFERENCES
4564,4688,4.334,COLLABORATES
4564,6146,1.881,REFERENCES
4564,6148,3.883,COLLABORATES
4564,7261,1.868,CITES
4564,9202,1.829,COLLABORATES
4564,9723,0.405,COLLABORATES
4564,9988,3.428,COLLABORATES
4564,11612,1.309,REFERENCES
4564,11852,3.654,CITES
4564,12335,1.977,REFERENCES
4564,12892,4.146,COLLABORATES
4564,15191,4.961,CITES
4564,15792,4.068,CITES
4564,15876,0.915,CITES
4564,16519,2.949,CITES
4565,15277,3.553,COLLABORATES
4566,9257,3.716,COLLABORATES
4566,9843,4.023,COLLABORATES
4566,10228,4.589,CITES
4566,12518,0.64,COLLABORATES
4566,13751,4.452,REFERENCES
4566,14920,2.32,CITES
4566,17412,2.83,COLLABORATES
4567,4739,1.79,REFERENCES
4567,4845,2.018,COLLABORATES
4567,4928,4.009,COLLABORATES
4567,5024,3.138,REFERENCES
4567,5177,3.732,COLLABORATES
4567,5243,0.418,CITES
4567,5245,3.023,CITES
4567,5273,4.078,REFERENCES
4567,5309,4.993,REFERENCES
4567,5321,0.564,CITES
4567,5323,2.692,CITES
4567,5392,4.304,CITES
4567,5609,2.352,REFERENCES
4567,5647,1.438,REFERENCES
4567,5675,4.657,CITES
4567,5720,0.835,CITES
4567,5780,0.186,CITES
4567,5791,3.421,CITES
4567,5910,1.576,REFERENCES
4567,6105,1.329,CITES
4567,6268,4.533,REFERENCES
4567,6285,0.483,REFERENCES
4567,6611,2.932,CITES
4567,6809,3.567,CITES
4567,7261,0.246,REFERENCES
4567,7341,4.989,COLLABORATES
4567,8544,4.707,REFERENCES
4567,8647,1.115,COLLABORATES
4567,9240,1.201,COLLABORATES
4567,9540,2.111,COLLABORATES
4567,9807,3.385,COLLABORATES
4567,9814,2.019,CITES
4567,9953,3.452,CITES
4567,10094,0.835,REFERENCES
4567,10166,0.162,COLLABORATES
4567,10228,0.369,CITES
4567,10297,3.289,COLLABORATES
4567,10432,4.281,COLLABORATES
4567,10711,1.808,CITES
4567,10718,2.116,CITES
4567,10783,1.13,CITES
4567,10984,1.39,REFERENCES
4567,10998,2.507,COLLABORATES
4567,11039,2.758,REFERENCES
4567,11040,4.039,REFERENCES
4567,11403,1.464,COLLABORATES
4567,11477,1.336,REFERENCES
4567,11634,4.644,REFERENCES
4567,11664,1.352,COLLABORATES
4567,11710,3.996,CITES
4567,12004,0.772,REFERENCES
4567,12005,0.774,COLLABORATES
4567,12222,1.671,COLLABORATES
4567,12243,1.258,CITES
4567,12330,3.272,COLLABORATES
4567,12335,1.539,REFERENCES
4567,12405,3.591,COLLABORATES
4567,12416,4.618,COLLABORATES
4567,12818,0.74,REFERENCES
4567,12985,4.927,CITES
4567,13042,2.166,CITES
4567,13061,3.015,COLLABORATES
4567,13089,2.761,CITES
4567,13256,1.533,COLLABORATES
4567,13448,4.099,REFERENCES
4567,13559,4.897,REFERENCES
4567,13562,0.601,CITES
4567,13569,1.453,CITES
4567,13751,1.809,COLLABORATES
4567,13762,4.7,REFERENCES
4567,14121,2.055,REFERENCES
4567,14335,4.322,CITES
4567,14575,2.411,COLLABORATES
4567,14736,0.434,REFERENCES
4567,14920,1.46,CITES
4567,15001,3.584,COLLABORATES
4567,15279,4.072,CITES
4567,15300,1.554,REFERENCES
4567,15690,0.838,COLLABORATES
4567,15719,0.474,COLLABORATES
4567,15757,1.871,CITES
4567,15765,2.896,REFERENCES
4567,15769,2.539,REFERENCES
4567,15879,4.706,CITES
4567,15985,3.766,REFERENCES
4567,16010,4.318,COLLABORATES
4567,16136,4.585,CITES
4567,16240,4.36,CITES
4567,16332,0.783,COLLABORATES
4567,17257,2.438,CITES
4568,9726,2.108,CITES
4568,10033,2.199,REFERENCES
4568,15566,3.483,CITES
4569,5224,1.257,REFERENCES
4569,8970,2.179,CITES
4569,8978,2.624,COLLABORATES
4569,10554,3.494,CITES
4569,12659,0.615,REFERENCES
4569,12982,0.379,COLLABORATES
4569,13146,1.981,COLLABORATES
4569,13199,3.546,CITES
4569,14337,1.002,COLLABORATES
4569,15739,3.707,COLLABORATES
4569,16262,2.987,REFERENCES
4569,17238,2.402,COLLABORATES
4572,4740,0.592,REFERENCES
4572,8587,0.852,CITES
4572,9730,4.49,CITES
4572,10477,3.501,CITES
4572,10984,1.486,CITES
4572,12132,3.595,CITES
4572,12682,0.872,REFERENCES
4573,10332,0.705,REFERENCES
4573,10927,2.555,COLLABORATES
4573,12017,2.189,REFERENCES
4573,14419,4.639,COLLABORATES
4573,15241,4.215,COLLABORATES
4574,6926,4.081,COLLABORATES
4574,8175,3.714,CITES
4574,9532,2.407,COLLABORATES
4574,17227,0.419,REFERENCES
4575,5629,1.067,REFERENCES
4575,8440,0.501,REFERENCES
4575,9271,1.437,REFERENCES
4575,9673,2.489,COLLABORATES
4575,9698,1.573,REFERENCES
4575,9908,4.37,REFERENCES
4575,9988,0.828,REFERENCES
4575,11300,4.811,CITES
4575,12027,4.765,CITES
4575,12028,3.199,COLLABORATES
4575,14617,3.74,REFERENCES
4575,14621,2.809,CITES
4576,4731,2.054,CITES
4576,9920,1.21,REFERENCES
4576,10650,4.392,REFERENCES
4576,13668,1.842,COLLABORATES
4576,16511,1.838,CITES
4576,16753,3.334,REFERENCES
4577,4951,3.888,CITES
4577,9677,4.222,CITES
4577,14388,1.99,COLLABORATES
4578,4748,1.167,CITES
4578,4829,2.58,CITES
4578,5120,1.922,CITES
4578,6333,0.805,REFERENCES
4578,7260,4.893,REFERENCES
4578,7380,4.602,CITES
4578,7770,1.044,REFERENCES
4578,8084,1.683,REFERENCES
4578,8203,0.488,COLLABORATES
4578,8205,0.837,REFERENCES
4578,8599,4.66,REFERENCES
4578,11089,2.641,COLLABORATES
4578,11205,3.72,COLLABORATES
4578,11405,0.715,CITES
4578,12205,2.462,CITES
4578,12631,0.444,CITES
4578,13804,0.41,COLLABORATES
4578,13899,4.27,REFERENCES
4578,14370,0.32,REFERENCES
4578,15438,0.92,CITES
4578,16337,1.446,REFERENCES
4578,16706,4.491,COLLABORATES
4579,6712,4.695,CITES
4579,8313,4.937,CITES
4579,14011,1.433,CITES
4580,5660,1.251,COLLABORATES
4580,6133,3.888,CITES
4580,6148,3.279,CITES
4580,8642,4.224,REFERENCES
4580,9167,3.647,REFERENCES
4580,9424,3.263,REFERENCES
4580,10075,0.459,REFERENCES
4580,10961,4.139,COLLABORATES
4580,13704,1.625,REFERENCES
4580,14520,3.38,REFERENCES
4580,14753,0.469,CITES
4580,14996,0.384,CITES
4580,15792,1.159,REFERENCES
4580,16332,1.209,CITES
4581,9846,0.293,CITES
4581,12919,4.292,COLLABORATES
4581,16762,3.989,CITES
4582,5243,1.176,CITES
4582,5445,4.169,CITES
4582,5534,2.612,REFERENCES
4582,6119,4.192,CITES
4582,6308,2.922,REFERENCES
4582,6468,3.371,CITES
4582,6775,3.946,COLLABORATES
4582,7505,3.327,COLLABORATES
4582,9320,3.472,COLLABORATES
4582,11128,2.662,REFERENCES
4582,11539,2.989,REFERENCES
4582,11711,1.914,REFERENCES
4582,12144,1.172,COLLABORATES
4582,13581,3.766,REFERENCES
4582,14798,4.622,CITES
4582,15783,2.18,REFERENCES
4582,16624,4.822,COLLABORATES
4583,5697,0.658,COLLABORATES
4583,6083,4.668,CITES
4583,6319,0.539,CITES
4583,6488,3.597,CITES
4583,7933,1.814,CITES
4583,8470,3.793,COLLABORATES
4583,9194,2.784,REFERENCES
4583,10034,1.726,COLLABORATES
4583,10423,2.778,CITES
4583,10775,1.858,CITES
4583,11042,2.674,CITES
4583,12044,1.414,COLLABORATES
4583,12162,1.899,REFERENCES
4583,12534,2.356,CITES
4583,13016,0.662,REFERENCES
4583,13763,3.454,REFERENCES
4583,13784,3.146,CITES
4583,14517,4.264,COLLABORATES
4583,14686,0.698,CITES
4583,15386,2.942,COLLABORATES
4583,15545,0.901,REFERENCES
