id,name,category,year,score
11667,Entity_11667,Biology,2023,35.0
11668,Entity_11668,Engineering,2022,89.48
11669,Entity_11669,Engineering,2019,93.88
11670,Entity_11670,Economics,2018,7.4
11671,Entity_11671,Biology,2015,37.66
11672,Entity_11672,Physics,2019,68.08
11673,Entity_11673,Mathematics,2014,10.5
11674,Entity_11674,Mathematics,2019,78.29
11675,Entity_11675,Mathematics,2013,67.55
11676,Entity_11676,Biology,2024,28.28
11677,Entity_11677,Economics,2012,52.48
11678,Entity_11678,Engineering,2022,25.21
11679,Entity_11679,Engineering,2015,66.63
11680,Entity_11680,Biology,2014,44.56
11681,Entity_11681,Biology,2015,38.54
11682,Entity_11682,Mathematics,2019,89.89
11683,Entity_11683,Biology,2010,36.8
11684,Entity_11684,Mathematics,2021,61.66
11685,Entity_11685,Engineering,2022,71.13
11686,Entity_11686,Engineering,2023,31.29
11687,Entity_11687,Biology,2018,47.6
11688,Entity_11688,Biology,2011,34.29
11689,Entity_11689,Biology,2022,56.8
11690,Entity_11690,Physics,2021,1.26
11691,Entity_11691,Economics,2014,77.0
11692,Entity_11692,ComputerScience,2017,41.09
11693,Entity_11693,Engineering,2013,30.55
11694,Entity_11694,ComputerScience,2015,21.84
11695,Entity_11695,Economics,2017,47.2
11696,Entity_11696,ComputerScience,2020,5.73
11697,Entity_11697,ComputerScience,2015,64.7
11698,Entity_11698,Biology,2017,86.02
11699,Entity_11699,Mathematics,2019,96.13
11700,Entity_11700,Physics,2020,8.1
11701,Entity_11701,Engineering,2014,69.73
11702,Entity_11702,Biology,2012,18.12
11703,Entity_11703,Mathematics,2017,96.23
11704,Entity_11704,Mathematics,2016,26.2
11705,Entity_11705,Physics,2015,27.77
11706,Entity_11706,Engineering,2020,49.29
11707,Entity_11707,ComputerScience,2016,53.86
11708,Entity_11708,Engineering,2015,47.29
11709,Entity_11709,Economics,2020,32.09
11710,Entity_11710,Physics,2023,15.31
11711,Entity_11711,Mathematics,2015,35.6
11712,Entity_11712,ComputerScience,2023,77.75
11713,Entity_11713,Engineering,2019,78.79
11714,Entity_11714,Mathematics,2017,74.94
11715,Entity_11715,Mathematics,2023,49.29
11716,Entity_11716,Economics,2011,65.71
11717,Entity_11717,Biology,2010,16.38
11718,Entity_11718,Economics,2022,91.0
11719,Entity_11719,Engineering,2020,12.64
11720,Entity_11720,Physics,2016,17.6
11721,Entity_11721,Physics,2021,73.87
11722,Entity_11722,Engineering,2014,44.96
11723,Entity_11723,Mathematics,2010,47.04
11724,Entity_11724,Mathematics,2016,80.88
11725,Entity_11725,Biology,2020,71.92
11726,Entity_11726,Mathematics,2021,97.93
11727,Entity_11727,Engineering,2019,49.42
11728,Entity_11728,Engineering,2013,97.45
11729,Entity_11729,ComputerScience,2018,35.58
11730,Entity_11730,Mathematics,2019,34.66
11731,Entity_11731,ComputerScience,2018,71.57
11732,Entity_11732,Biology,2014,37.91
11733,Entity_11733,Biology,2010,13.14
11734,Entity_11734,ComputerScience,2013,61.24
11735,Entity_11735,Biology,2011,2.91
11736,Entity_11736,Biology,2015,61.96
11737,Entity_11737,ComputerScience,2020,84.79
11738,Entity_11738,ComputerScience,2017,75.22
11739,Entity_11739,Biology,2017,57.71
11740,Entity_11740,Engineering,2014,57.89
11741,Entity_11741,Biology,2018,43.82
11742,Entity_11742,Economics,2012,94.47
11743,Entity_11743,Mathematics,2015,68.31
11744,Entity_11744,Biology,2024,70.66
11745,Entity_11745,ComputerScience,2021,80.01
11746,Entity_11746,Economics,2022,78.28
11747,Entity_11747,Engineering,2018,77.29
11748,Entity_11748,Economics,2016,45.07
11749,Entity_11749,Engineering,2013,35.94
11750,Entity_11750,Physics,2022,43.42
11751,Entity_11751,Physics,2015,88.04
11752,Entity_11752,Mathematics,2021,53.19
11753,Entity_11753,Biology,2010,49.42
11754,Entity_11754,Biology,2012,14.15
11755,Entity_11755,Economics,2013,27.74
11756,Entity_11756,ComputerScience,2013,23.82
11757,Entity_11757,Mathematics,2023,11.54
11758,Entity_11758,Physics,2019,1.72
11759,Entity_11759,Mathematics,2013,5.67
11760,Entity_11760,Biology,2024,85.87
11761,Entity_11761,Physics,2017,63.89
11762,Entity_11762,Economics,2013,43.79
11763,Entity_11763,Engineering,2024,23.28
11764,Entity_11764,Biology,2021,77.42
11765,Entity_11765,Economics,2016,44.72
11766,Entity_11766,ComputerScience,2021,27.53
11767,Entity_11767,ComputerScience,2013,70.66
11768,Entity_11768,Engineering,2010,66.76
11769,Entity_11769,Biology,2020,72.37
11770,Entity_11770,Mathematics,2022,63.26
11771,Entity_11771,Mathematics,2018,81.56
11772,Entity_11772,Biology,2023,3.49
11773,Entity_11773,Physics,2023,34.93
11774,Entity_11774,Engineering,2016,24.49
11775,Entity_11775,Engineering,2017,81.17
11776,Entity_11776,Mathematics,2021,78.06
11777,Entity_11777,ComputerScience,2012,88.75
11778,Entity_11778,Economics,2016,43.49
11779,Entity_11779,Economics,2011,9.76
11780,Entity_11780,Physics,2020,13.71
11781,Entity_11781,Physics,2022,80.42
11782,Entity_11782,ComputerScience,2014,63.04
11783,Entity_11783,Physics,2015,86.81
11784,Entity_11784,Biology,2011,92.4
11785,Entity_11785,Economics,2017,79.18
11786,Entity_11786,Economics,2019,80.8
11787,Entity_11787,Physics,2023,33.98
11788,Entity_11788,Economics,2023,31.31
11789,Entity_11789,Mathematics,2017,96.41
11790,Entity_11790,Engineering,2020,28.01
11791,Entity_11791,Mathematics,2021,22.26
11792,Entity_11792,Mathematics,2020,82.08
11793,Entity_11793,Mathematics,2014,92.53
11794,Entity_11794,ComputerScience,2018,10.66
11795,Entity_11795,Engineering,2018,66.91
11796,Entity_11796,Engineering,2015,9.45
11797,Entity_11797,Biology,2024,45.56
11798,Entity_11798,Economics,2010,69.03
11799,Entity_11799,Physics,2010,21.4
11800,Entity_11800,Engineering,2020,54.45
11801,Entity_11801,Engineering,2019,22.42
11802,Entity_11802,Engineering,2016,51.79
11803,Entity_11803,ComputerScience,2018,78.08
11804,Entity_11804,Mathematics,2023,50.17
11805,Entity_11805,ComputerScience,2014,38.82
11806,Entity_11806,Physics,2012,3.76
11807,Entity_11807,ComputerScience,2014,66.53
11808,Entity_11808,Physics,2013,25.05
11809,Entity_11809,Mathematics,2010,90.04
11810,Entity_11810,ComputerScience,2012,44.85
11811,Entity_11811,Economics,2013,91.23
11812,Entity_11812,ComputerScience,2013,1.16
11813,Entity_11813,Biology,2024,77.99
11814,Entity_11814,Mathematics,2017,90.89
11815,Entity_11815,ComputerScience,2021,57.73
11816,Entity_11816,Biology,2020,66.84
11817,Entity_11817,Biology,2011,97.16
11818,Entity_11818,Physics,2022,47.04
11819,Entity_11819,Physics,2021,60.77
11820,Entity_11820,ComputerScience,2017,42.69
11821,Entity_11821,Biology,2021,84.0
11822,Entity_11822,Engineering,2016,19.37
11823,Entity_11823,ComputerScience,2017,15.58
11824,Entity_11824,Mathematics,2018,52.83
11825,Entity_11825,Economics,2016,56.53
11826,Entity_11826,Engineering,2014,11.19
11827,Entity_11827,Biology,2023,57.86
11828,Entity_11828,ComputerScience,2013,88.72
11829,Entity_11829,Engineering,2012,39.33
11830,Entity_11830,Mathematics,2020,33.52
11831,Entity_11831,Biology,2014,61.86
11832,Entity_11832,Biology,2014,11.81
11833,Entity_11833,Economics,2011,40.73
11834,Entity_11834,Mathematics,2021,90.71
11835,Entity_11835,Physics,2019,68.49
11836,Entity_11836,Biology,2022,91.26
11837,Entity_11837,Economics,2010,96.56
11838,Entity_11838,Engineering,2021,75.32
11839,Entity_11839,Engineering,2010,23.72
11840,Entity_11840,Physics,2015,81.62
11841,Entity_11841,ComputerScience,2021,96.17
11842,Entity_11842,Biology,2020,6.25
11843,Entity_11843,Economics,2011,74.0
11844,Entity_11844,Mathematics,2018,57.81
11845,Entity_11845,Physics,2016,99.35
11846,Entity_11846,Physics,2019,39.73
11847,Entity_11847,ComputerScience,2017,28.45
11848,Entity_11848,ComputerScience,2015,92.31
11849,Entity_11849,ComputerScience,2019,25.65
11850,Entity_11850,Biology,2021,14.72
11851,Entity_11851,Mathematics,2012,40.75
11852,Entity_11852,ComputerScience,2012,18.25
11853,Entity_11853,Biology,2019,73.76
11854,Entity_11854,ComputerScience,2018,71.08
11855,Entity_11855,Biology,2015,79.47
11856,Entity_11856,Economics,2010,15.01
11857,Entity_11857,Economics,2013,20.7
11858,Entity_11858,Mathematics,2018,23.85
11859,Entity_11859,Economics,2023,30.51
11860,Entity_11860,Engineering,2023,62.53
11861,Entity_11861,ComputerScience,2010,41.42
11862,Entity_11862,Biology,2013,88.65
11863,Entity_11863,Mathematics,2023,9.36
11864,Entity_11864,Mathematics,2015,91.91
11865,Entity_11865,Biology,2019,22.55
11866,Entity_11866,Engineering,2021,35.17
11867,Entity_11867,ComputerScience,2024,17.13
11868,Entity_11868,ComputerScience,2014,5.66
11869,Entity_11869,ComputerScience,2012,91.18
11870,Entity_11870,Physics,2013,9.59
11871,Entity_11871,Mathematics,2015,51.81
11872,Entity_11872,Engineering,2019,70.95
11873,Entity_11873,Economics,2019,2.18
11874,Entity_11874,Physics,2015,80.99
11875,Entity_11875,Economics,2017,10.9
11876,Entity_11876,Biology,2011,85.85
11877,Entity_11877,Engineering,2010,20.03
11878,Entity_11878,Mathematics,2016,50.53
11879,Entity_11879,ComputerScience,2024,57.74
11880,Entity_11880,ComputerScience,2012,26.11
11881,Entity_11881,Engineering,2016,1.48
11882,Entity_11882,ComputerScience,2016,26.08
11883,Entity_11883,Physics,2022,63.82
11884,Entity_11884,Economics,2019,32.76
11885,Entity_11885,Physics,2017,39.13
11886,Entity_11886,Mathematics,2011,75.85
11887,Entity_11887,Biology,2022,83.44
11888,Entity_11888,Biology,2017,86.7
11889,Entity_11889,Biology,2023,7.0
11890,Entity_11890,Biology,2014,23.22
11891,Entity_11891,Mathematics,2020,84.44
11892,Entity_11892,Economics,2022,71.88
11893,Entity_11893,Engineering,2020,67.16
11894,Entity_11894,Physics,2023,8.92
11895,Entity_11895,Biology,2022,24.4
11896,Entity_11896,Physics,2013,18.53
11897,Entity_11897,Economics,2022,42.6
11898,Entity_11898,Engineering,2021,45.67
11899,Entity_11899,Biology,2024,98.02
11900,Entity_11900,Mathematics,2011,78.17
11901,Entity_11901,Mathematics,2018,28.81
11902,Entity_11902,Economics,2023,5.28
11903,Entity_11903,Mathematics,2021,87.45
11904,Entity_11904,Biology,2021,80.4
11905,Entity_11905,ComputerScience,2018,10.18
11906,Entity_11906,Mathematics,2016,2.93
11907,Entity_11907,Mathematics,2023,29.66
11908,Entity_11908,Biology,2010,46.05
11909,Entity_11909,Economics,2024,93.99
11910,Entity_11910,Economics,2021,89.09
11911,Entity_11911,Biology,2016,83.36
11912,Entity_11912,ComputerScience,2011,6.07
11913,Entity_11913,Economics,2017,39.83
11914,Entity_11914,Biology,2015,29.7
11915,Entity_11915,Engineering,2015,42.41
11916,Entity_11916,Biology,2012,51.66
11917,Entity_11917,Biology,2012,17.48
11918,Entity_11918,Engineering,2019,21.8
11919,Entity_11919,Economics,2015,27.57
11920,Entity_11920,Engineering,2010,76.06
11921,Entity_11921,Economics,2010,61.28
11922,Entity_11922,Mathematics,2020,38.64
11923,Entity_11923,Mathematics,2021,42.27
11924,Entity_11924,Biology,2016,72.63
11925,Entity_11925,Engineering,2019,19.02
11926,Entity_11926,Engineering,2021,86.43
11927,Entity_11927,ComputerScience,2013,52.42
11928,Entity_11928,Biology,2022,55.24
11929,Entity_11929,ComputerScience,2019,76.99
11930,Entity_11930,Biology,2024,44.63
11931,Entity_11931,Biology,2017,60.02
11932,Entity_11932,Biology,2010,75.93
11933,Entity_11933,Physics,2019,56.94
11934,Entity_11934,Biology,2012,38.25
11935,Entity_11935,Biology,2017,59.34
11936,Entity_11936,Engineering,2022,76.12
11937,Entity_11937,Biology,2011,67.34
11938,Entity_11938,ComputerScience,2010,94.69
11939,Entity_11939,Physics,2015,13.2
11940,Entity_11940,Economics,2019,42.52
11941,Entity_11941,Physics,2020,79.5
11942,Entity_11942,Biology,2018,96.72
11943,Entity_11943,Engineering,2024,17.62
11944,Entity_11944,Physics,2012,23.95
11945,Entity_11945,Engineering,2022,24.94
11946,Entity_11946,Physics,2013,62.06
11947,Entity_11947,Physics,2014,28.71
11948,Entity_11948,ComputerScience,2022,40.71
11949,Entity_11949,Engineering,2024,3.73
11950,Entity_11950,Biology,2019,98.51
11951,Entity_11951,Mathematics,2021,23.43
11952,Entity_11952,ComputerScience,2016,61.59
11953,Entity_11953,Engineering,2012,19.88
11954,Entity_11954,Biology,2018,88.12
11955,Entity_11955,Mathematics,2022,14.92
11956,Entity_11956,Mathematics,2011,14.52
11957,Entity_11957,Mathematics,2013,48.76
11958,Entity_11958,ComputerScience,2010,78.76
11959,Entity_11959,Mathematics,2014,53.58
11960,Entity_11960,Economics,2015,29.44
11961,Entity_11961,Biology,2022,94.76
11962,Entity_11962,Physics,2011,12.53
11963,Entity_11963,Economics,2020,75.59
11964,Entity_11964,Economics,2022,1.97
11965,Entity_11965,Physics,2015,35.66
11966,Entity_11966,Mathematics,2024,15.17
11967,Entity_11967,ComputerScience,2015,25.51
11968,Entity_11968,Biology,2016,76.25
11969,Entity_11969,Mathematics,2012,37.15
11970,Entity_11970,ComputerScience,2017,56.16
11971,Entity_11971,Biology,2018,53.47
11972,Entity_11972,Biology,2018,40.29
11973,Entity_11973,Engineering,2012,5.16
11974,Entity_11974,Engineering,2019,95.14
11975,Entity_11975,Physics,2011,25.66
11976,Entity_11976,ComputerScience,2024,48.57
11977,Entity_11977,ComputerScience,2019,96.92
11978,Entity_11978,Mathematics,2018,40.73
11979,Entity_11979,Biology,2024,21.68
11980,Entity_11980,Economics,2022,58.09
11981,Entity_11981,Physics,2018,81.3
11982,Entity_11982,Economics,2018,77.9
11983,Entity_11983,Physics,2024,88.67
11984,Entity_11984,Biology,2013,82.81
11985,Entity_11985,Engineering,2011,25.91
11986,Entity_11986,Physics,2022,31.66
11987,Entity_11987,Mathematics,2022,41.46
11988,Entity_11988,Economics,2023,12.2
11989,Entity_11989,Engineering,2019,39.84
11990,Entity_11990,Mathematics,2011,43.28
11991,Entity_11991,Physics,2013,76.26
11992,Entity_11992,Economics,2018,51.15
11993,Entity_11993,Biology,2010,2.92
11994,Entity_11994,ComputerScience,2021,5.09
11995,Entity_11995,Economics,2017,31.91
11996,Entity_11996,Engineering,2011,15.86
11997,Entity_11997,ComputerScience,2012,68.43
11998,Entity_11998,Engineering,2021,65.95
11999,Entity_11999,ComputerScience,2011,72.59
12000,Entity_12000,Biology,2015,30.46
12001,Entity_12001,Mathematics,2011,40.44
12002,Entity_12002,Economics,2017,62.33
12003,Entity_12003,Engineering,2023,69.92
12004,Entity_12004,ComputerScience,2023,88.92
12005,Entity_12005,Biology,2016,14.03
12006,Entity_12006,Biology,2015,65.37
12007,Entity_12007,ComputerScience,2022,10.67
12008,Entity_12008,Physics,2016,68.41
12009,Entity_12009,Economics,2017,26.03
12010,Entity_12010,Physics,2023,6.03
12011,Entity_12011,Engineering,2016,6.48
12012,Entity_12012,Economics,2024,76.93
12013,Entity_12013,Mathematics,2021,54.74
12014,Entity_12014,Physics,2013,2.33
12015,Entity_12015,Mathematics,2018,95.28
12016,Entity_12016,Physics,2024,24.55
12017,Entity_12017,Economics,2013,40.39
12018,Entity_12018,Engineering,2020,2.04
12019,Entity_12019,ComputerScience,2022,9.7
12020,Entity_12020,Mathematics,2015,45.1
12021,Entity_12021,Economics,2012,23.68
12022,Entity_12022,Biology,2017,8.47
12023,Entity_12023,Engineering,2020,53.62
12024,Entity_12024,Economics,2021,10.87
12025,Entity_12025,Engineering,2017,1.69
12026,Entity_12026,Mathematics,2010,72.51
12027,Entity_12027,Economics,2016,50.14
12028,Entity_12028,Biology,2020,14.09
12029,Entity_12029,Economics,2012,35.69
12030,Entity_12030,Economics,2012,5.58
12031,Entity_12031,Economics,2012,55.42
12032,Entity_12032,Engineering,2015,13.51
12033,Entity_12033,Physics,2021,15.79
12034,Entity_12034,Economics,2017,84.34
12035,Entity_12035,Mathematics,2019,65.1
12036,Entity_12036,Physics,2022,48.19
12037,Entity_12037,Mathematics,2018,16.99
12038,Entity_12038,ComputerScience,2015,54.02
12039,Entity_12039,Engineering,2024,37.82
12040,Entity_12040,Mathematics,2022,13.36
12041,Entity_12041,Biology,2023,21.89
12042,Entity_12042,Economics,2020,44.92
12043,Entity_12043,Mathematics,2019,17.32
12044,Entity_12044,ComputerScience,2024,78.97
12045,Entity_12045,Mathematics,2023,93.7
12046,Entity_12046,Mathematics,2021,86.06
12047,Entity_12047,Mathematics,2024,19.17
12048,Entity_12048,Economics,2022,47.31
12049,Entity_12049,Physics,2019,41.79
12050,Entity_12050,Biology,2012,35.24
12051,Entity_12051,ComputerScience,2018,92.64
12052,Entity_12052,Physics,2021,7.94
12053,Entity_12053,Mathematics,2020,57.94
12054,Entity_12054,Biology,2021,45.5
12055,Entity_12055,Engineering,2016,71.12
12056,Entity_12056,Biology,2017,18.01
12057,Entity_12057,Mathematics,2014,19.94
12058,Entity_12058,Mathematics,2013,63.34
12059,Entity_12059,Mathematics,2023,31.13
12060,Entity_12060,Biology,2018,50.05
12061,Entity_12061,Economics,2023,38.26
12062,Entity_12062,Biology,2011,34.42
12063,Entity_12063,Biology,2022,71.39
12064,Entity_12064,Mathematics,2013,89.54
12065,Entity_12065,Engineering,2020,5.26
12066,Entity_12066,Physics,2019,91.66
12067,Entity_12067,ComputerScience,2022,80.8
12068,Entity_12068,Mathematics,2024,53.86
12069,Entity_12069,ComputerScience,2020,30.39
12070,Entity_12070,Mathematics,2017,58.54
12071,Entity_12071,Biology,2010,63.02
12072,Entity_12072,Engineering,2010,57.19
12073,Entity_12073,ComputerScience,2019,7.52
12074,Entity_12074,Engineering,2015,48.81
12075,Entity_12075,Biology,2016,13.62
12076,Entity_12076,Physics,2016,38.81
12077,Entity_12077,Engineering,2023,14.7
12078,Entity_12078,Mathematics,2014,59.8
12079,Entity_12079,ComputerScience,2013,41.85
12080,Entity_12080,Economics,2013,6.25
12081,Entity_12081,ComputerScience,2021,95.79
12082,Entity_12082,Engineering,2010,91.32
12083,Entity_12083,Engineering,2015,15.68
12084,Entity_12084,Physics,2011,94.48
12085,Entity_12085,ComputerScience,2022,46.55
12086,Entity_12086,Physics,2016,31.76
12087,Entity_12087,ComputerScience,2014,49.64
12088,Entity_12088,Mathematics,2016,57.59
12089,Entity_12089,ComputerScience,2024,2.14
12090,Entity_12090,ComputerScience,2018,27.32
12091,Entity_12091,Economics,2022,23.05
12092,Entity_12092,Mathematics,2019,53.22
12093,Entity_12093,Engineering,2014,45.39
12094,Entity_12094,Mathematics,2012,16.63
12095,Entity_12095,Economics,2020,24.99
12096,Entity_12096,Engineering,2022,32.98
12097,Entity_12097,Biology,2020,42.13
12098,Entity_12098,Engineering,2017,78.96
12099,Entity_12099,ComputerScience,2015,25.67
12100,Entity_12100,Economics,2010,79.17
12101,Entity_12101,Physics,2016,77.15
12102,Entity_12102,Physics,2021,30.82
12103,Entity_12103,Engineering,2022,24.39
12104,Entity_12104,Mathematics,2010,5.23
12105,Entity_12105,Physics,2012,60.91
12106,Entity_12106,ComputerScience,2019,4.76
12107,Entity_12107,Engineering,2010,43.8
12108,Entity_12108,Biology,2016,7.69
12109,Entity_12109,Engineering,2014,30.81
12110,Entity_12110,Biology,2018,49.4
12111,Entity_12111,Engineering,2021,33.16
12112,Entity_12112,Mathematics,2020,93.9
12113,Entity_12113,Engineering,2024,29.13
12114,Entity_12114,Engineering,2013,13.37
12115,Entity_12115,Economics,2017,60.27
12116,Entity_12116,Engineering,2021,75.24
12117,Entity_12117,Engineering,2016,44.84
12118,Entity_12118,Mathematics,2022,86.44
12119,Entity_12119,Economics,2013,62.58
12120,Entity_12120,Mathematics,2013,68.71
12121,Entity_12121,Biology,2019,2.9
12122,Entity_12122,Mathematics,2023,21.99
12123,Entity_12123,Engineering,2019,86.65
12124,Entity_12124,Engineering,2015,18.28
12125,Entity_12125,Biology,2018,69.7
12126,Entity_12126,Mathematics,2017,20.61
12127,Entity_12127,Economics,2011,89.3
12128,Entity_12128,Physics,2010,93.49
12129,Entity_12129,Physics,2014,34.7
12130,Entity_12130,Engineering,2024,83.99
12131,Entity_12131,Physics,2010,18.9
12132,Entity_12132,Physics,2016,31.71
12133,Entity_12133,Physics,2012,30.02
12134,Entity_12134,Biology,2024,26.1
